0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0.8390878913608536,0.3166084342244251,0.8421085010127014,0.3093663093663094,0.8424681950061026,0.3113121680183668,0.8371564936412415,0.3144638708888617,0.8133674506258213,0.28572212241315464,0.7627927667965181,0.25,0.6876438616999483,0.21656462819013553,0.5813975857259654,0.2115392603464271,0.45774827364409765,0.2532018885950459,0.35307810107197557,0.3418582824964804,0.2672992448546468,0.4527685921339618,0.21759475340777176,0.6262287187331804,0.25000083567228715,0.6989774158674112,0.2696366514237793,0.9830972752418283,0.2737124532859712,0.974639828368589,0.2788620202991826,0.8541618452518708,0.28240779524788595,0.6741872099666941,0.2853532437876047,0.5183852744426625,0.3307594683053904,0.4033407732738139,0.402666335787355,0.33876028987546614,0.5356168494570852,0.27777620916509027,0.6624646759301462,0.23825055811661017,0.7530542721889005,0.251677998289384,0.8155370507009594,0.2707023457384605,0.8503523829289232,0.2824855999218978,0.8620625722014367,0.2868878580786799,0.840542297509916,0.325812790033306,0.7858752065346808,0.2610036407107536,0.6833715291108353,0.2305332005490808,0.574114532900595,0.2623466666666666,0.4401835463782366,0.3323054019566142,0.32935361197963586,0.47813744122985,0.24824165140080656,0.6460737558702537,0.2254209129906519,0.7843149118454967,0.26619777810489076,0.8904930923251794,0.2886333139850493,0.9999999999999999,0.32762606111866377,1.0,0.33054642208185514,0.8350716924715837,0.3144685833597164,0.7380923265405945,0.3031623973486147,0.7051756104478629,0.3111623670479798,0.5797548735739718,0.37154580150576993,0.48795988101713184,0.4684354947741721,0.41691006162647026,0.5603945597035171,0.3512044452438395,0.6361889134078317,0.32717485019074094
0.6988558232736027,0.16928035535332195,0.7048022866228776,0.16875016875016874,0.7031966704202343,0.16981157707407862,0.701834998369549,0.17296327994457356,0.698162026166915,0.168259802240904,0.676742172846631,0.15505550390988135,0.6433555477891997,0.14331705303707779,0.5883710864233155,0.1378231311355109,0.5117416473500892,0.13462470404164886,0.4217947932618683,0.15974273332045155,0.3269705345244558,0.20195595581509887,0.26851685635299605,0.2688450752103341,0.2564633680267326,0.33417970106027395,0.21868311112964942,0.5690109411373867,0.18319253199507066,0.6929520870423397,0.15686643336085393,0.7767877806063412,0.11574631456247474,0.8419292353572375,0.047146210984105014,0.8795890945342639,0.012931667891256465,0.8566635466916265,0.0,0.7752480123830298,0.05013095432967757,0.6535985543665473,0.15868158199742152,0.5,0.25428356539271024,0.3758426233310621,0.34951085947185884,0.2643323932035495,0.451304351029641,0.1807942009176999,0.5517211871698938,0.14481309679779988,0.6446472145542251,0.1612898730472833,0.7312075521915935,0.18554040102157254,0.7744878900150034,0.22430220978117518,0.8141115160598111,0.2777733333333333,0.8086120851190145,0.28922532964695874,0.7828222130639824,0.329444081296451,0.7330240205734959,0.33146456004951036,0.6762503409457215,0.2997253112936991,0.6018516191495142,0.2507192771249333,0.5000035249910113,0.19753547323873805,0.44111095858260685,0.20180346640295638,0.3744808341265034,0.2565447157689511,0.3039876448485754,0.35449364173608544,0.22736499540143562,0.5288823643726397,0.15021650640865625,0.6595024588176207,0.12951179380678335,0.7620472756514521,0.15071611635600912,0.810498288993258,0.1623745245883178,0.7908807273125684,0.16731819730349298,0.7810024123587908
0.7494268419795314,0.11911920045502558,0.755141588900036,0.11874611874611873,0.7534212942962297,0.11949301055548761,0.7522900423917233,0.12264471342598254,0.7511486591927878,0.12381200543083229,0.7395397489539749,0.12342100946027232,0.6876438616999483,0.11464538763156082,0.5790770932525369,0.11859103055813244,0.45774827364409765,0.1506445315204298,0.3673016845329249,0.24281613161454166,0.29355658654558014,0.34527545205093924,0.24306178867626468,0.5082009008243394,0.2650875060307683,0.5841887929010906,0.2717661186398632,0.8478876461647609,0.27155085004490337,0.9070410983242087,0.26579629406444333,0.9047545578441205,0.2662035984327167,0.7999972128931564,0.2555773646871673,0.5919697166717235,0.31784115957517867,0.41000791993664065,0.41333719359197074,0.3126996411735735,0.5619986904567034,0.24510828133382276,0.705283308807251,0.21476617088515848,0.811731691747619,0.21476928429567563,0.8907778564150441,0.22293458072504638,0.9192448112703595,0.21468319828175333,0.8988466786150635,0.20218830777946953,0.8359964575423259,0.21290709179336395,0.7357651528444962,0.1886784763353801,0.5899704875791101,0.1806852744058353,0.47528866787015916,0.27159999999999995,0.3779830924596328,0.38461027222458527,0.30071491852594023,0.5626858509565067,0.259949849682232,0.7247199873797128,0.23261176820650156,0.812328319558562,0.24999371703688278,0.8559080321250142,0.25226715671875033,0.8611070370479011,0.2997834587265248,0.75,0.3368196763866055,0.5445020316353846,0.3920296960647057,0.42592196826753725,0.45263478691504355,0.3829736387367182,0.5107276900768729,0.303686172447196,0.5902325831559699,0.27108679867900914,0.6761734684207533,0.27987838438644946,0.7405979821557457,0.29758114924567775,0.7801543013645281,0.30870943136084666
0.5632232814470323,0.23823840091005113,0.5652127619300006,0.23749223749223747,0.5616470371603199,0.23898602111097522,0.5573355467939406,0.24213772398147015,0.555295863873909,0.24444231112086343,0.5418650507382293,0.22785311970252095,0.5034888345243977,0.1942629153195294,0.42790843072187745,0.17628733229026763,0.3286447651063726,0.1955194328676461,0.22511485451761098,0.255596654429017,0.13841863678989186,0.35179061422641233,0.08565205423712585,0.4426220220390359,0.09052113638060302,0.5127544751142541,0.09553624155622341,0.8028137134763027,0.09051769283395099,0.8985836514509693,0.08278827103272177,0.8839260459255831,0.04861139368060259,0.7870929082066361,0.0,0.6488231979541417,0.0,0.5199942400460796,0.026663357873548926,0.413677619081123,0.12137829431985603,0.32353107264872805,0.2543984164398547,0.22484126293815782,0.39119333084735913,0.16107333903538654,0.509705009863121,0.13057714796725597,0.6104569127595902,0.13841159816460016,0.678153925143452,0.17486396846192884,0.7107032155340538,0.22903050488440477,0.7152618382793703,0.2138374178123132,0.6742563600091387,0.18691626517374102,0.6023487565263511,0.18826666666666664,0.48325015615047334,0.19999468311356866,0.3579923054333314,0.30320926266683296,0.255276256572997,0.407307631633235,0.1798581665798805,0.48458960055179756,0.1597224964785488,0.5244989959376871,0.1295504696463024,0.5617211687435498,0.15417162999340192,0.6084291885702389,0.1527212944535779,0.6020867094970614,0.14464919908613155,0.6005270839071408,0.14736630150256053,0.6170289874102514,0.16094475120346058,0.549077628668846,0.22293362779889558,0.4849410680872438,0.31975790402503507,0.3994158520964713,0.4079249783729275,0.3136681380451263,0.48833093793354704,0.26913416335011026
0.6896567707522424,0.3197502776197828,0.6933620738609476,0.3218673218673218,0.6940606283802766,0.32389180964801456,0.6926570420656329,0.3239053945741805,0.6912408854771597,0.3206385342238436,0.6720891646227095,0.3037950456608519,0.6177105050675473,0.29618215587810415,0.5372120425143075,0.34295169128947844,0.45305161470406197,0.4326876479791756,0.4146891271056662,0.5335523228531205,0.4081116430580919,0.6807851966509533,0.43982096482724775,0.8262230531712983,0.5624977019012101,1.0,0.5095529655575143,0.9577492725987241,0.4806023964826035,0.8337959577054643,0.48148214895153185,0.6815423384504616,0.49769383402785583,0.5064451845761508,0.51613234294218,0.341135335847312,0.5710640571772093,0.21667506659946728,0.6693274877988254,0.1596144374868079,0.8179461995962243,0.1797441906429116,0.9420620140905598,0.27852193325795144,0.9951081082789265,0.432887316797379,0.9902874610369077,0.46496526105798996,0.9714974463136414,0.3785267987894172,0.9471235898435455,0.29507925828877635,0.9202711487549581,0.2645103750052258,0.8701613767486995,0.172960930283106,0.765372720913307,0.14642155411406885,0.6517616890415692,0.20678666666666667,0.5430635176836547,0.2984634198213526,0.4725594181940225,0.4518900278721333,0.43091133854854663,0.5646122295436067,0.41966079000223155,0.6414525829208968,0.4282383887849707,0.7377610842130031,0.445448414106544,0.8888802963192098,0.48607980586565586,0.9487976890646956,0.5543934412044648,1.0,0.54507090783028,1.0,0.48631042758485565,0.9604896188410287,0.44849943252355606,0.9110426155299742,0.4182622068013203,0.7680718893865305,0.44399635255542236,0.6443221906931813,0.47723398700840003,0.5013380923332933,0.529177960954028,0.3825825050871089
0.8827655632161504,0.28527125484141813,0.8901526623634747,0.3093663093663094,0.8790005594940473,0.3207536917036856,0.8807339993478197,0.3144638708888617,0.880184452568744,0.3714360162924969,0.8418578367719906,0.49049871493410624,0.7552392774075369,0.5955424090252458,0.6325566296349732,0.6826911094803596,0.5164261702205124,0.7275660108275758,0.4217947932618683,0.7124658403952853,0.3627659049405261,0.6677548723000071,0.3634318266135306,0.5901674173536162,0.41595420961557955,0.4234670880872641,0.4522329768854017,0.46478355628948076,0.47845193552628357,0.39155058465904324,0.49237400866618075,0.3392861734680758,0.4861091497464056,0.3419362031243468,0.4565805847413052,0.4147197780763729,0.4728742234987642,0.5066743466052271,0.5226652328563157,0.5863223809188772,0.6358787581164402,0.6209165090210917,0.7707744598835772,0.6073758371749152,0.8826325203354802,0.5738246763601571,0.9514498536844906,0.47133521359290087,0.973867542333231,0.3163868007419701,0.9655097005452842,0.21311804350648586,0.965835539518188,0.1870984824203236,0.9794966854348741,0.2295685486062055,0.9681086848483278,0.3457998008236213,0.9482392841328772,0.47530666666666654,0.8660259859124443,0.5630715652913654,0.7541835196102866,0.67054710239388,0.620615630868477,0.7443906464256677,0.49879739145528035,0.7450961410472052,0.43750127155205937,0.6512984337125904,0.4113617510275349,0.49690800824531134,0.4518162454665823,0.337349711133087,0.4832677165354331,0.25130871697673657,0.4863798198904369,0.29364813606353346,0.47368478337768627,0.4589743320395182,0.47854295569245997,0.5766805233286202,0.5456456380642111,0.6626606672097061,0.6496915887653651,0.6909608212832361,0.7524839140650194,0.6461094098229309,0.8365716744553623,0.591025168137897
0.7425334951288997,0.7210124319492972,0.7437013761381059,0.7187542187542189,0.7374391225622468,0.7358411107035634,0.7385349657605311,0.7295648748149055,0.7419403257105487,0.7015922212927027,0.7372072332034819,0.6993629354186033,0.7109509634967883,0.6019123615601568,0.6488361467801663,0.5256358777674702,0.5868517821818227,0.4935962228099082,0.5047350689127105,0.5143815386314076,0.40095503677014954,0.540716245690565,0.3101880108665733,0.5770516415965554,0.3146595861082295,0.6020418621412442,0.26327020304579674,0.8647903709229326,0.2241404284431331,0.954926067311542,0.2113257319340992,0.9642829591915452,0.20601829135480965,0.8935464541033181,0.17865527460262481,0.7257451634808492,0.22739963930265183,0.6433292533659731,0.25866490197700387,0.5895729261943293,0.40369400338298683,0.5196092272072734,0.5692612223104873,0.4899394044823289,0.6772615518799655,0.4530232962699874,0.7597087744131066,0.48089702139368506,0.8147272608935388,0.5197695987503662,0.8528754593556422,0.5655725127769318,0.8724338380079328,0.6967767109352139,0.8678766880493116,0.6509400641199805,0.8132096936408151,0.5763330013727022,0.7364643599188372,0.46296000000000004,0.6267849081340482,0.4923038068906847,0.5131298723412656,0.5685172100662106,0.37705604800482373,0.6292183916414867,0.2949614421384116,0.6946720071636878,0.26851948257106034,0.7002877108499733,0.23182220885336743,0.7993872016341288,0.24197269542960642,0.8343309217717172,0.24267759799255859,0.7539193656185998,0.24318302742613407,0.7407437460214422,0.2421021697604937,0.7781168425309752,0.26823829351013306,0.7085860506658221,0.32272188920440514,0.6837403092201314,0.40122522127900634,0.620996577986516,0.49109578873549453,0.5522744326788473,0.5564160152114677,0.5435394058876873
0.8137964394675008,0.617561821185775,0.8169329345624563,0.6156276156276157,0.8196398935780943,0.6100582793332517,0.7912904277710253,0.5345940144815313,0.7327200797658487,0.40952041362096625,0.6511686625306594,0.348102477169574,0.5291338772460502,0.40127949370571636,0.38372288751021966,0.4743641222325299,0.30985812934622997,0.551278678537308,0.24644410413476264,0.6517652579567725,0.22911011302502338,0.83713501723774,0.24769324668796897,0.8819580181864538,0.3038849847517663,0.7244896722198528,0.32483814951494244,0.7605629860750267,0.3685332964895117,0.6676040843992354,0.3986950042745199,0.5863097534007046,0.4652854403975175,0.4999930322328907,0.54094343737572,0.4481528036640517,0.630498964665019,0.44667002663978694,0.6879945956379079,0.4364736508829945,0.7546106836907296,0.5130728181381823,0.803526546771022,0.5503319706590126,0.8141839578816974,0.7181252808744436,0.8325277196363946,0.6910779390520739,0.8266023015720001,0.5649711998437958,0.8091980470551322,0.4316891517061483,0.7722133765462923,0.4838696191418499,0.7175347502328853,0.42767483562462644,0.6332498757557699,0.4236804564907276,0.5364648465060604,0.4259333333333334,0.42343679461729217,0.4676866227137388,0.3269721954192897,0.5685172100662106,0.28805194710848664,0.6657322800247552,0.2518039128170796,0.7282880964193661,0.2569468628865967,0.8328513253249041,0.26590887193237656,0.9351868395017612,0.29549912984948395,0.8222948003955657,0.31590161806697237,0.5994743645272957,0.34801408976300624,0.5370301587537414,0.37262520884012773,0.5683927455316108,0.4399123989442608,0.5061294858016699,0.5329018066384277,0.5240945513029042,0.6171130855233091,0.5626825462198527,0.6673269962171818,0.5308251142795826,0.710117901144974,0.6015800927283179
0.8160902600574524,0.6583109883264268,0.8169329345624563,0.6562491562491564,0.8127819602121829,0.6383692654630423,0.7935789879346633,0.49056526877776424,0.7396293079931432,0.3555549460345324,0.6627951714519309,0.3291135779515503,0.5524409790428905,0.30573020568205267,0.423255422497956,0.34936239148193793,0.32629036760154856,0.40705869321407306,0.2677733537519143,0.4792420018218455,0.24343566457726662,0.5602617322169844,0.24537153388623603,0.6196708308546502,0.2801741763892494,0.5790863416306025,0.3078572949619441,0.87042461250899,0.303885760382938,0.8591561293368754,0.3115488630002286,0.6755894983157192,0.34722458250856286,0.5516102509789713,0.40198078230637985,0.43812578561830867,0.5013025182018569,0.3900064799481605,0.5919982353103372,0.4267079434320693,0.6833769847765592,0.44117231837817994,0.7556681295498054,0.4429561334840974,0.8312992586319137,0.5369159623664487,0.9053341163597304,0.5828025039554241,0.9453649886468718,0.5819218002538319,0.9425240909155737,0.5546427770499156,0.9066100752772257,0.5871040566340112,0.8382699489242531,0.4591235124707928,0.7289238212107865,0.38006352111538766,0.623527465415813,0.4259333333333334,0.49999690791141777,0.42461984262016156,0.38424958232668094,0.510203618969172,0.2974233488352946,0.6207846420813765,0.2422078405117906,0.6750686721765752,0.18980891414839518,0.7089402007128656,0.13181821386355463,0.7993872016341288,0.16060365861758988,0.7891531775360434,0.18828415678809376,0.6832390363500451,0.24948026142300372,0.5555558095229387,0.32210086365936885,0.580551806001271,0.3583688630168446,0.5214747340090721,0.4437388930538984,0.5030149092924788,0.5580421730514495,0.5189533198064932,0.6356516531273514,0.5254627846797665,0.678987259369946,0.5435394058876873
0.7770121144628359,0.5924812437366268,0.7803171553502811,0.596876096876097,0.780829420416103,0.5911888168887802,0.7660569768475973,0.5597532977408268,0.7373302027381986,0.44761852517245626,0.669768672149281,0.39556788975775137,0.5874136829800313,0.4235674485794867,0.47209397393353525,0.4294892208853135,0.3544581851721501,0.464741148941473,0.29146707503828484,0.5527231070748335,0.2267286905878288,0.5993527052698233,0.20139063416268746,0.7672162261692306,0.23276370196137852,0.6887725133264345,0.2590222452487635,0.8535218877508182,0.27155085004490337,0.7943684355913703,0.3180817261175983,0.6785723469361518,0.3634287793237321,0.5354729023537117,0.4441750375245353,0.4548422984121481,0.5245474584196111,0.46999784001727984,0.6133399509195688,0.48534440301132764,0.6965679052763682,0.4771296270152753,0.775814244227689,0.5838914499434635,0.8215154751897663,0.684565315086763,0.8349495801271917,0.6910779390520739,0.8289846778818466,0.6158230010739042,0.8091980470551322,0.5437130413228992,0.76309814303615,0.5064591201103694,0.6924856117607294,0.4371026463076672,0.5671943415291343,0.4143406992705838,0.4282356833874256,0.44753333333333334,0.28707568814431395,0.4799952148022118,0.18376638920490299,0.609324129106039,0.14051896255919177,0.7752860800660137,0.09831634803739245,0.887958469971805,0.11342005019189969,0.9481348593254545,0.12045599283721825,0.9351868395017612,0.18843519039247555,0.8132514443345653,0.23640434368780822,0.5942383657350812,0.28931216321043185,0.4947103038503867,0.37052456286427976,0.4984847131984894,0.4549341605287127,0.5061294858016699,0.5520120654776084,0.5271133642327922,0.6252524465466154,0.5335255303365211,0.6693131037024523,0.5469121030790312,0.7140104886625623,0.6068575550235286
